date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
2013-10-26,Norway,Sweden,1,1,Friendly,Kristiania,Norway,False
2013-10-26,Uruguay,Argentina,1,0,Copa Newton,Montevideo,Uruguay,False
2013-11-02,Belgium,Switzerland,2,0,Friendly,Verviers,Belgium,False
2013-11-23,Belgium,Germany,6,2,Friendly,Antwerp,Belgium,False
2014-01-11,Italy,Austria,0,0,Friendly,Milan,Italy,False
2014-01-19,Wales,Northern Ireland,1,2,British Championship,Wrexham,Wales,False
2014-01-25,France,Belgium,4,3,Friendly,Lille,France,False
2014-02-08,Luxembourg,France,5,4,Friendly,Luxembourg,Luxembourg,False
2014-02-14,England,Northern Ireland,0,3,British Championship,Middlesbrough,England,False
2014-02-28,Scotland,Wales,0,0,British Championship,Glasgow,Scotland,False
2014-03-08,France,Switzerland,2,2,Friendly,Saint-Ouen,France,False
2014-03-14,Northern Ireland,Scotland,1,1,British Championship,Belfast,Ireland,False
2014-03-15,Belgium,Netherlands,2,4,Friendly,Antwerp,Belgium,False
2014-03-16,Wales,England,0,2,British Championship,Cardiff,Wales,False
2014-03-29,Italy,France,2,0,Friendly,Turin,Italy,False
2014-04-05,Italy,Switzerland,1,1,Friendly,Genoa,Italy,False
2014-04-05,Netherlands,Germany,4,4,Friendly,Amsterdam,Netherlands,False
2014-04-26,Netherlands,Belgium,4,2,Friendly,Amsterdam,Netherlands,False
2014-05-03,Austria,Hungary,2,0,Friendly,Vienna,Austria,False
2014-05-17,Denmark,Netherlands,4,3,Friendly,Copenhagen,Denmark,False
2014-05-17,Switzerland,Italy,0,1,Friendly,Berne,Switzerland,False
2014-05-24,Sweden,Finland,4,3,Friendly,Solna,Sweden,False
2014-05-31,Hungary,France,5,1,Friendly,Budapest,Hungary,False
2014-06-21,Sweden,Hungary,1,1,Friendly,Solna,Sweden,False
2014-06-28,Norway,Sweden,0,1,Friendly,Kristiania,Norway,False
2014-07-05,Sweden,Russia,2,2,Friendly,Solna,Sweden,False
2014-07-12,Norway,Russia,1,1,Friendly,Kristiania,Norway,False
2014-08-30,Uruguay,Argentina,3,2,Copa Premio Honor Uruguayo,Montevideo,Uruguay,False
2014-09-13,Argentina,Uruguay,2,1,Copa Premio Honor Argentino,Buenos Aires,Argentina,False
2014-09-20,Argentina,Brazil,3,0,Friendly,Buenos Aires,Argentina,False
2014-09-27,Argentina,Brazil,0,1,Copa Roca,Buenos Aires,Argentina,False
2014-10-04,Hungary,Austria,2,2,Friendly,Budapest,Hungary,False
2014-10-25,Sweden,Norway,7,0,Friendly,Solna,Sweden,False
2014-11-08,Austria,Hungary,1,2,Friendly,Vienna,Austria,False
2015-01-31,Italy,Switzerland,3,1,Friendly,Turin,Italy,False
2015-05-02,Hungary,Austria,2,5,Friendly,Budapest,Hungary,False
2015-05-30,Austria,Hungary,1,2,Friendly,Vienna,Austria,False
2015-06-06,Denmark,Sweden,2,0,Friendly,Copenhagen,Denmark,False
2015-06-27,Norway,Sweden,1,1,Friendly,Kristiania,Norway,False
2015-07-18,Uruguay,Argentina,2,3,Copa Premio Honor Uruguayo,Montevideo,Uruguay,False
2015-08-15,Argentina,Uruguay,2,1,Copa Lipton,Buenos Aires,Argentina,False
2015-09-12,Uruguay,Argentina,2,0,Copa Newton,Montevideo,Uruguay,False
2015-09-19,Denmark,Norway,8,1,Friendly,Copenhagen,Denmark,False
2015-10-03,Austria,Hungary,4,2,Friendly,Vienna,Austria,False
2015-10-24,Sweden,Norway,5,2,Friendly,Stockholm,Sweden,False
2015-10-31,Sweden,Denmark,0,2,Friendly,Stockholm,Sweden,False
2015-11-07,Hungary,Austria,6,2,Friendly,Budapest,Hungary,False
2016-05-07,Austria,Hungary,3,1,Friendly,Vienna,Austria,False
2016-06-04,Denmark,Sweden,2,0,Friendly,Copenhagen,Denmark,False
2016-06-04,Hungary,Austria,2,1,Friendly,Budapest,Hungary,False
2016-06-25,Norway,Denmark,0,2,Friendly,Kristiania,Norway,False
2016-07-02,Chile,Uruguay,0,4,Copa América,Buenos Aires,Argentina,True
2016-07-02,Sweden,Norway,6,0,Friendly,Stockholm,Sweden,False
2016-07-06,Argentina,Chile,6,1,Copa América,Buenos Aires,Argentina,False
2016-07-08,Brazil,Chile,1,1,Copa América,Buenos Aires,Argentina,True
2016-07-10,Argentina,Brazil,1,1,Copa América,Buenos Aires,Argentina,False
2016-07-12,Argentina,Chile,1,0,Friendly,Buenos Aires,Argentina,False
2016-07-12,Brazil,Uruguay,1,2,Copa América,Buenos Aires,Argentina,True
2016-07-14,Uruguay,Chile,4,1,Friendly,Montevideo,Uruguay,False
2016-07-17,Argentina,Uruguay,0,0,Copa América,Avellaneda,Argentina,False
2016-07-18,Uruguay,Brazil,0,1,Friendly,Montevideo,Uruguay,False
2016-08-15,Argentina,Uruguay,3,1,Copa Newton,Avellaneda,Argentina,False
2016-08-15,Uruguay,Argentina,1,2,Copa Lipton,Montevideo,Uruguay,False
2016-08-20,Sweden,USA,2,3,Friendly,Stockholm,Sweden,False
2016-09-03,Norway,USA,1,1,Friendly,Kristiania,Norway,False
2016-10-01,Argentina,Uruguay,7,2,Friendly,Avellaneda,Argentina,False
2016-10-01,Hungary,Austria,2,3,Friendly,Budapest,Hungary,False
2016-10-01,Norway,Sweden,0,0,Friendly,Kristiania,Norway,False
2016-10-01,Uruguay,Argentina,0,1,Copa Premio Honor Uruguayo,Montevideo,Uruguay,False
2016-10-08,Sweden,Denmark,4,0,Friendly,Stockholm,Sweden,False
2016-10-15,Denmark,Norway,8,0,Friendly,Copenhagen,Denmark,False
2016-10-29,Uruguay,Argentina,3,1,Friendly,Montevideo,Uruguay,False
2016-11-05,Austria,Hungary,3,3,Friendly,Vienna,Austria,False
2017-05-06,Austria,Hungary,1,1,Friendly,Vienna,Austria,False
2017-05-07,Japan,Philippines,2,15,Friendly,Tokyo,Japan,False
2017-06-03,Denmark,Sweden,1,1,Friendly,Copenhagen,Denmark,False
2017-06-03,Hungary,Austria,6,2,Friendly,Budapest,Hungary,False
2017-06-17,Norway,Denmark,1,2,Friendly,Kristiania,Norway,False
2017-07-15,Austria,Hungary,1,4,Friendly,Vienna,Austria,False
2017-07-18,Uruguay,Argentina,0,2,Copa Premio Honor Uruguayo,Montevideo,Uruguay,False
2017-08-15,Argentina,Uruguay,1,0,Copa Lipton,Avellaneda,Argentina,False
2017-08-19,Sweden,Norway,3,3,Friendly,Helsingborg,Sweden,False
2017-09-02,Uruguay,Argentina,1,0,Copa Newton,Montevideo,Uruguay,False
2017-09-16,Norway,Sweden,0,2,Friendly,Kristiania,Norway,False
2017-09-30,Uruguay,Chile,4,0,Copa América,Montevideo,Uruguay,False
2017-10-03,Argentina,Brazil,4,2,Copa América,Montevideo,Uruguay,True
2017-10-06,Argentina,Chile,1,0,Copa América,Montevideo,Uruguay,True
2017-10-07,Denmark,Norway,12,0,Friendly,Copenhagen,Denmark,False
2017-10-07,Hungary,Austria,2,1,Friendly,Budapest,Hungary,False
2017-10-07,Uruguay,Brazil,4,0,Copa América,Montevideo,Uruguay,False
2017-10-12,Brazil,Chile,5,0,Copa América,Montevideo,Uruguay,True
2017-10-14,Sweden,Denmark,1,2,Friendly,Stockholm,Sweden,False
2017-10-14,Uruguay,Argentina,1,0,Copa América,Montevideo,Uruguay,False
2017-10-16,Uruguay,Brazil,3,1,Friendly,Montevideo,Uruguay,False
2017-11-04,Austria,Hungary,1,2,Friendly,Vienna,Austria,False
2017-12-23,Switzerland,Austria,0,1,Friendly,Basel,Switzerland,False
2017-12-26,Switzerland,Austria,3,2,Friendly,Zürich,Switzerland,False
2018-04-14,Hungary,Austria,2,0,Friendly,Budapest,Hungary,False
2018-05-09,Austria,Switzerland,5,1,Friendly,Vienna,Austria,False
2018-05-12,Hungary,Switzerland,2,1,Friendly,Budapest,Hungary,False
2018-05-26,Sweden,Norway,2,0,Friendly,Stockholm,Sweden,False
2018-06-02,Austria,Hungary,0,2,Friendly,Vienna,Austria,False
2018-06-02,Denmark,Sweden,3,0,Friendly,Copenhagen,Denmark,False
1968-01-10,Israel,Belgium,0,2,Friendly,Jaffa,Israel,False
1968-01-12,Algeria,Ivory Coast,0,3,African Cup of Nations,Addis Abeba,Ethiopia,True
1968-01-12,Congo,Congo DR,0,3,African Cup of Nations,Asmara,Ethiopia,True
1968-01-12,Ethiopia,Uganda,2,1,African Cup of Nations,Addis Abeba,Ethiopia,False
1968-01-12,Ghana,Senegal,2,2,African Cup of Nations,Asmara,Ethiopia,True
1968-01-14,Algeria,Uganda,4,0,African Cup of Nations,Addis Abeba,Ethiopia,True
1968-01-14,Congo,Senegal,1,2,African Cup of Nations,Asmara,Ethiopia,True
1968-01-14,Congo DR,Ghana,1,2,African Cup of Nations,Asmara,Ethiopia,True
1968-01-14,Ethiopia,Ivory Coast,1,0,African Cup of Nations,Addis Abeba,Ethiopia,False
1968-01-16,Congo,Ghana,1,3,African Cup of Nations,Asmara,Ethiopia,True
1968-01-16,Congo DR,Senegal,2,1,African Cup of Nations,Asmara,Ethiopia,True
1968-01-16,Ethiopia,Algeria,3,1,African Cup of Nations,Addis Abeba,Ethiopia,False
1968-01-16,Ivory Coast,Uganda,2,1,African Cup of Nations,Addis Abeba,Ethiopia,True
1968-01-19,Ethiopia,Congo DR,2,3,African Cup of Nations,Addis Abeba,Ethiopia,False
1968-01-19,Ghana,Ivory Coast,4,3,African Cup of Nations,Asmara,Ethiopia,True
1968-01-21,Congo DR,Ghana,1,0,African Cup of Nations,Addis Abeba,Ethiopia,True
1968-01-21,Ethiopia,Ivory Coast,0,1,African Cup of Nations,Addis Abeba,Ethiopia,False
1968-01-27,Nigeria,Sierra Leone,4,1,Friendly,Lagos,Nigeria,False
1968-02-14,Israel,Switzerland,2,1,Friendly,Jaffa,Israel,False
1968-02-17,Cyprus,Switzerland,2,1,UEFA Euro qualification,Nicosia,Cyprus,False
1968-02-19,Israel,Sweden,0,3,Friendly,Jaffa,Israel,False
1968-02-24,Scotland,England,1,1,UEFA Euro qualification,Glasgow,Scotland,False
1968-02-25,Burkina Faso,Guinea,2,0,Friendly,Ouagadougou,Upper Volta,False
1968-02-28,Spain,Sweden,3,1,Friendly,Seville,Spain,False
1968-02-28,Wales,Northern Ireland,2,0,UEFA Euro qualification,Wrexham,Wales,False
1968-03-03,Mexico,Russia,0,0,Friendly,Mexico City,Mexico,False
1968-03-06,Belgium,Germany,1,3,Friendly,Brussels,Belgium,False
1968-03-07,Guinea,Congo DR,1,0,Friendly,Conakry,Guinea,False
1968-03-07,Mexico,Russia,1,1,Friendly,León,Mexico,False
1968-03-10,Mexico,Russia,0,0,Friendly,Mexico City,Mexico,False
1968-03-13,Turkey,Tunisia,0,0,Friendly,Izmir,Turkey,False
1968-03-17,Morocco,Algeria,0,0,Friendly,Casablanca,Morocco,False
1968-03-26,Mexico,Japan,4,0,Friendly,Mexico City,Mexico,False
1968-03-30,Australia,Japan,2,2,Friendly,Sydney,Australia,False
1968-03-31,Australia,Japan,3,1,Friendly,Melbourne,Australia,False
1968-03-31,Guinea,Burkina Faso,3,1,Friendly,Conakry,Guinea,False
1968-04-02,Guinea,Burkina Faso,1,3,Friendly,Conakry,Guinea,False
1968-04-03,England,Spain,1,0,UEFA Euro qualification,London,England,False
1968-04-04,Australia,Japan,1,3,Friendly,Adelaide,Australia,False
1968-04-06,Barbados,Suriname,0,2,Friendly,Bridgetown,Barbados,False
1968-04-06,Bulgaria,Italy,3,2,UEFA Euro qualification,Sofia,Bulgaria,False
1968-04-06,France,Yugoslavia,1,1,UEFA Euro qualification,Marseille,France,False
1968-04-07,Netherlands,Belgium,1,2,Friendly,Amsterdam,Netherlands,False
1968-04-07,Togo,Guinea,1,1,Friendly,Lomé,Togo,False
1968-04-08,Barbados,Suriname,0,0,Friendly,Bridgetown,Barbados,False
1968-04-10,Benin,Guinea,2,5,Friendly,Cotonou,Dahomey,False
1968-04-11,Martinique,Suriname,1,3,Friendly,Fort-de-France,Martinique,False
1968-04-14,Martinique,Suriname,3,2,Friendly,Fort-de-France,Martinique,False
1968-04-17,Switzerland,Germany,0,0,Friendly,Basel,Switzerland,False
1968-04-20,Italy,Bulgaria,2,0,UEFA Euro qualification,Naples,Italy,False
1968-04-24,Poland,Turkey,8,0,Friendly,Chorzów,Poland,False
1968-04-24,Russia,Belgium,1,0,Friendly,Moscow,Soviet Union,False
1968-04-24,Yugoslavia,France,5,1,UEFA Euro qualification,Belgrade,Yugoslavia,False
1968-04-27,Czechoslovakia,Yugoslavia,3,0,Friendly,Bratislava,Czechoslovakia,False
1968-05-01,Austria,Romania,1,1,Friendly,Linz,Austria,False
1968-05-01,Poland,Netherlands,0,0,Friendly,Warsaw,Poland,False
1968-05-01,Swaziland,Malawi,2,0,Friendly,Mbabane,Swaziland,False
1968-05-02,Sweden,Spain,1,1,Friendly,Malmö,Sweden,False
1968-05-04,Hungary,Russia,2,0,UEFA Euro qualification,Budapest,Hungary,False
1968-05-07,El Salvador,Guatemala,3,0,Friendly,San Salvador,El Salvador,False
1968-05-08,Kenya,Nigeria,1,2,Friendly,Nairobi,Kenya,False
1968-05-08,Spain,England,1,2,UEFA Euro qualification,Madrid,Spain,False
1968-05-08,Wales,Germany,1,1,Friendly,Cardiff,Wales,False
1968-05-10,Iran,Hong Kong,2,0,AFC Asian Cup,Teheran,Iran,False
1968-05-11,Burma,Taiwan,1,1,AFC Asian Cup,Teheran,Iran,True
1968-05-11,Russia,Hungary,3,0,UEFA Euro qualification,Moscow,Soviet Union,False
1968-05-12,Hong Kong,Israel,1,6,AFC Asian Cup,Teheran,Iran,True
1968-05-13,Iran,Taiwan,4,0,AFC Asian Cup,Teheran,Iran,False
1968-05-14,Burma,Israel,1,0,AFC Asian Cup,Teheran,Iran,True
1968-05-15,Hong Kong,Taiwan,1,1,AFC Asian Cup,Teheran,Iran,True
1968-05-15,Ireland,Poland,2,2,Friendly,Dublin,Ireland,False
1968-05-15,Paraguay,Argentina,2,0,Friendly,Asunción,Paraguay,False
1968-05-16,Iran,Burma,3,1,AFC Asian Cup,Teheran,Iran,False
1968-05-17,Israel,Taiwan,4,1,AFC Asian Cup,Teheran,Iran,True
1968-05-18,Burma,Hong Kong,2,0,AFC Asian Cup,Teheran,Iran,True
1968-05-19,Austria,Cyprus,7,1,FIFA World Cup qualification,Vienna,Austria,False
1968-05-19,Ghana,Ivory Coast,2,1,Friendly,Accra,Ghana,False
1968-05-19,Iran,Israel,2,1,AFC Asian Cup,Teheran,Iran,False
1968-05-21,Mexico,Uruguay,3,3,Friendly,Mexico City,Mexico,False
1968-05-22,England,Sweden,3,1,Friendly,London,England,False
1968-05-28,Mexico,Uruguay,2,2,Friendly,Mexico City,Mexico,False
1968-05-30,Netherlands,Scotland,0,0,Friendly,Amsterdam,Netherlands,False
1968-06-01,Germany,England,1,0,Friendly,Hanover,Germany,False
1968-06-02,Paraguay,Uruguay,0,0,Copa Artigas,Asunción,Paraguay,False
1968-06-04,Finland,Denmark,1,3,Nordic Championship,Helsinki,Finland,False
1968-06-05,Argentina,Uruguay,2,0,Copa Lipton,Buenos Aires,Argentina,False
1968-06-05,England,Yugoslavia,0,1,UEFA Euro,Florence,Italy,True
1968-06-05,Italy,Russia,0,0,UEFA Euro,Naples,Italy,False
1968-06-05,Romania,Netherlands,0,0,Friendly,Bucharest,Romania,False
1968-06-08,England,Russia,2,0,UEFA Euro,Rome,Italy,True
1968-06-08,Italy,Yugoslavia,1,1,UEFA Euro,Rome,Italy,False
1968-06-09,Brazil,Uruguay,2,0,Copa Rio Branco,São Paulo,Brazil,False
1968-06-09,Norway,Poland,1,6,Friendly,Oslo,Norway,False
1968-06-10,Italy,Yugoslavia,2,0,UEFA Euro,Rome,Italy,False
1968-06-12,Brazil,Uruguay,4,0,Copa Rio Branco,Rio de Janeiro,Brazil,False
1968-06-16,Germany,Brazil,2,1,Friendly,Stuttgart,Germany,False
1968-06-16,Russia,Austria,3,1,Friendly,Leningrad,Soviet Union,False
1968-06-19,Finland,Belgium,1,2,FIFA World Cup qualification,Helsinki,Finland,False
1968-06-20,Poland,Brazil,3,6,Friendly,Warsaw,Poland,False
1968-06-20,Uruguay,Argentina,2,1,Copa Newton,Montevideo,Uruguay,False
1968-06-23,Czechoslovakia,Brazil,3,2,Friendly,Bratislava,Czechoslovakia,False
1968-06-23,Denmark,Norway,5,1,Nordic Championship,Copenhagen,Denmark,False
1968-06-25,Yugoslavia,Brazil,0,2,Friendly,Belgrade,Yugoslavia,False
1968-06-27,Sweden,Denmark,2,1,Nordic Championship,Solna,Sweden,False
1968-06-29,Zambia,Uganda,2,1,Friendly,Lusaka,Zambia,False
1968-06-30,Portugal,Brazil,0,2,Friendly,Lourenço Marques,Mozambique,True
1968-06-30,Zambia,Uganda,1,1,Friendly,Mufulira,Zambia,False
1968-07-02,Zambia,Uganda,2,1,Friendly,Ndola,Zambia,False
1968-07-04,Zambia,Uganda,2,2,Friendly,Kitwe,Zambia,False
1968-07-06,Malawi,Kenya,2,2,Friendly,Blantyre,Malawi,False
1968-07-07,Mexico,Brazil,0,2,Friendly,Mexico City,Mexico,False
1968-07-10,Mexico,Brazil,2,1,Friendly,Mexico City,Mexico,False
1968-07-13,Malawi,Botswana,8,1,Friendly,Blantyre,Malawi,False
1968-07-14,Peru,Brazil,3,4,Friendly,Lima,Peru,False
1968-07-17,Honduras,El Salvador,0,0,Friendly,Tegucigalpa,Honduras,False
1968-07-17,Peru,Brazil,0,4,Friendly,Lima,Peru,False
1968-07-18,Iceland,Norway,0,4,Friendly,Reykjavík,Iceland,False
1968-07-20,Swaziland,Malawi,2,0,Friendly,Mbabane,Swaziland,False
1968-07-25,Paraguay,Brazil,0,4,Copa Oswaldo Cruz,Asunción,Paraguay,False
1968-07-28,Paraguay,Brazil,1,0,Copa Oswaldo Cruz,Asunción,Paraguay,False
1968-07-31,El Salvador,Honduras,2,1,Friendly,San Salvador,El Salvador,False
1968-08-01,Sweden,Russia,2,2,Friendly,Gothenburg,Sweden,False
1968-08-07,Brazil,Argentina,4,1,Friendly,Rio de Janeiro,Brazil,False
1968-08-10,Burma,Vietnam Republic,3,0,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1968-08-10,Korea Republic,Western Australia,0,3,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1968-08-11,Brazil,Argentina,3,2,Friendly,Belo Horizonte,Brazil,False
1968-08-11,Hong Kong,Thailand,0,0,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1968-08-11,Singapore,Taiwan,0,2,Merdeka Tournament,Ipoh,Malaysia,True
1968-08-12,Burma,Hong Kong,3,0,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1968-08-12,India,Vietnam Republic,3,2,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1968-08-12,Indonesia,Western Australia,4,5,Merdeka Tournament,Ipoh,Malaysia,True
1968-08-12,Korea Republic,Singapore,3,2,Merdeka Tournament,Ipoh,Malaysia,True
1968-08-14,Burma,Thailand,0,0,Merdeka Tournament,Ipoh,Malaysia,True
1968-08-14,Korea Republic,Taiwan,2,1,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1968-08-14,Malaysia,Vietnam Republic,4,0,Merdeka Tournament,Ipoh,Malaysia,False
1968-08-15,El Salvador,Guatemala,1,0,Friendly,San Salvador,El Salvador,False
1968-08-15,Hong Kong,India,1,1,Merdeka Tournament,Ipoh,Malaysia,True
1968-08-15,Indonesia,Singapore,4,0,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1968-08-15,Thailand,Vietnam Republic,2,3,Merdeka Tournament,Ipoh,Malaysia,True
1968-08-17,Burma,India,1,3,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1968-08-17,Indonesia,Korea Republic,4,2,Merdeka Tournament,Ipoh,Malaysia,True
1968-08-18,Hong Kong,Vietnam Republic,1,3,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1968-08-18,Malaysia,Burma,1,1,Merdeka Tournament,Kuala Lumpur,Malaysia,False
1968-08-18,Norway,Finland,4,1,Nordic Championship,Oslo,Norway,False
1968-08-18,Peru,Chile,1,2,Copa del Pacífico,Lima,Peru,False
1968-08-18,Singapore,Western Australia,4,4,Merdeka Tournament,Ipoh,Malaysia,True
1968-08-19,India,Thailand,0,1,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1968-08-19,Indonesia,Taiwan,10,1,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1968-08-21,Burma,Indonesia,2,1,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1968-08-21,Korea Republic,Thailand,2,1,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1968-08-21,Peru,Chile,0,0,Copa del Pacífico,Lima,Peru,False
1968-08-22,Malaysia,Western Australia,4,3,Merdeka Tournament,Kuala Lumpur,Malaysia,False
1968-08-24,India,Korea Republic,0,1,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1968-08-24,Indonesia,Western Australia,1,3,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1968-08-25,Malaysia,Burma,3,0,Merdeka Tournament,Kuala Lumpur,Malaysia,False
1968-08-27,Singapore,Korea Republic,4,3,Friendly,Kallang,Singapore,False
1968-08-28,Singapore,Vietnam Republic,1,0,Friendly,Kallang,Singapore,False
1968-08-29,India,Indonesia,1,3,Friendly,Kallang,Singapore,True
1968-08-29,Peru,Argentina,2,2,Friendly,Lima,Peru,False
1968-08-30,India,Vietnam Republic,0,2,Friendly,Kallang,Singapore,True
1968-08-30,Singapore,Indonesia,1,0,Friendly,Kallang,Singapore,False
1968-09-01,Peru,Argentina,1,1,Friendly,Lima,Peru,False
1968-09-01,Suriname,French Guyana,2,1,Friendly,Paramaribo,Suriname,False
1968-09-04,Netherlands,Luxembourg,2,0,FIFA World Cup qualification,Rotterdam,Netherlands,False
1968-09-10,Israel,Northern Ireland,2,3,Friendly,Jaffa,Israel,False
1968-09-11,El Salvador,Costa Rica,1,1,Friendly,San Salvador,El Salvador,False
