,rank_id,team,team_abbr,rank,points
101,id10747,Equatorial Guinea,EQG,102,333
102,id10747,China PR,CHN,103,331
103,id10747,Iraq,IRQ,104,329
104,id10747,Central African Republic,CTA,105,321
105,id10747,Lithuania,LTU,106,319
106,id10747,Ethiopia,ETH,107,317
107,id10747,Kenya,KEN,108,296
108,id10747,Latvia,LVA,109,293
109,id10747,Bahrain,BHR,110,289
110,id10747,Canada,CAN,110,289
111,id10747,Niger,NIG,112,284
112,id10747,Tanzania,TAN,113,283
113,id10747,Namibia,NAM,114,277
114,id10747,Kuwait,KUW,115,276
115,id10747,Liberia,LBR,116,271
116,id10747,Rwanda,RWA,116,271
117,id10747,Mozambique,MOZ,118,269
118,id10747,Luxembourg,LUX,119,267
119,id10747,Sudan,SDN,120,254
120,id10747,Aruba,ARU,120,254
121,id10747,Malawi,MWI,122,247
122,id10747,Vietnam,VIE,123,242
123,id10747,Kazakhstan,KAZ,124,241
124,id10747,Lebanon,LIB,125,233
125,id10747,Tajikistan,TJK,126,229
126,id10747,Guatemala,GUA,127,226
127,id10747,Burundi,BDI,128,221
128,id10747,Philippines,PHI,129,217
129,id10747,Afghanistan,AFG,130,215
130,id10747,Dominican Republic,DOM,131,212
131,id10747,Malta,MLT,132,204
132,id10747,St. Vincent and the Grenadines,VIN,133,203
133,id10747,Guinea-Bissau,GNB,134,201
134,id10747,Chad,CHA,134,201
135,id10747,Suriname,SUR,136,197
136,id10747,Mauritania,MTN,137,196
137,id10747,St. Lucia,LCA,137,196
138,id10747,Lesotho,LES,139,194
139,id10747,New Caledonia,NCL,140,190
140,id10747,Syria,SYR,140,190
141,id10747,Cyprus,CYP,142,189
142,id10747,Turkmenistan,TKM,143,183
143,id10747,Grenada,GRN,144,182
144,id10747,Madagascar,MAD,144,182
145,id10747,Korea DPR,PRK,146,175
146,id10747,Maldives,MDV,147,171
147,id10747,Gambia,GAM,148,166
148,id10747,Kyrgyz Republic,KGZ,149,163
149,id10747,Thailand,THA,149,163
150,id10747,Antigua and Barbuda,ATG,151,158
151,id10747,Belize,BLZ,152,152
152,id10747,Malaysia,MAS,153,149
153,id10747,India,IND,154,144
154,id10747,Singapore,SIN,155,141
155,id10747,Guyana,GUY,156,137
156,id10747,Indonesia,IDN,157,135
157,id10747,Puerto Rico,PUR,158,134
158,id10747,Myanmar,MYA,159,133
159,id10747,St. Kitts and Nevis,SKN,160,124
160,id10747,Tahiti,TAH,161,122
161,id10747,Liechtenstein,LIE,162,118
162,id10747,Hong Kong,HKG,163,112
163,id10747,Pakistan,PAK,164,102
164,id10747,Nepal,NEP,164,102
165,id10747,Montserrat,MSR,166,99
166,id10747,Bangladesh,BAN,167,98
167,id10747,Laos,LAO,168,97
168,id10747,Dominica,DMA,169,93
169,id10747,Barbados,BRB,170,92
170,id10747,Faroe Islands,FRO,171,89
171,id10747,São Tomé e Príncipe,STP,172,86
172,id10747,Swaziland,SWZ,173,85
173,id10747,Comoros,COM,174,84
174,id10747,Bermuda,BER,175,83
175,id10747,Nicaragua,NCA,176,78
176,id10747,Chinese Taipei,TPE,176,78
177,id10747,Guam,GUM,178,77
178,id10747,Sri Lanka,SRI,179,73
179,id10747,Solomon Islands,SOL,180,70
180,id10747,Seychelles,SEY,181,66
181,id10747,Curaçao,CUW,182,65
182,id10747,Yemen,YEM,183,61
183,id10747,Mauritius,MRI,184,57
184,id10747,South Sudan,SSD,185,47
185,id10747,Bahamas,BAH,186,40
186,id10747,Mongolia,MNG,187,35
187,id10747,Fiji,FIJ,188,34
188,id10747,Samoa,SAM,189,32
189,id10747,Cambodia,CAM,190,28
190,id10747,Vanuatu,VAN,190,28
191,id10747,Brunei Darussalam,BRU,192,26
192,id10747,Timor-Leste,TLS,192,26
193,id10747,Tonga,TGA,192,26
194,id10747,US Virgin Islands,VIR,195,23
195,id10747,Cayman Islands,CAY,196,21
196,id10747,Papua New Guinea,PNG,196,21
197,id10747,British Virgin Islands,VGB,198,18
198,id10747,American Samoa,ASA,198,18
199,id10747,Andorra,AND,200,16
200,id10747,Eritrea,ERI,201,11
201,id10747,Somalia,SOM,202,8
202,id10747,Macau,MAC,202,8
203,id10747,Djibouti,DJI,204,6
204,id10747,Cook Islands,COK,205,5
205,id10747,Anguilla,AIA,206,3
206,id10747,Bhutan,BHU,207,0
207,id10747,San Marino,SMR,207,0
208,id10747,Turks and Caicos Islands,TCA,207,0
0,id10719,Spain,ESP,1,1460
1,id10719,Germany,GER,2,1340
2,id10719,Portugal,POR,3,1245
3,id10719,Brazil,BRA,4,1210
4,id10719,Colombia,COL,5,1186
5,id10719,Uruguay,URU,6,1181
6,id10719,Argentina,ARG,7,1178
7,id10719,Switzerland,SUI,8,1161
8,id10719,Italy,ITA,9,1115
9,id10719,Greece,GRE,10,1082
10,id10719,England,ENG,11,1043
11,id10719,Belgium,BEL,12,1039
12,id10719,Chile,CHI,13,1037
13,id10719,USA,USA,14,1015
14,id10719,Netherlands,NED,15,967
15,id10719,France,FRA,16,935
16,id10719,Ukraine,UKR,17,913
17,id10719,Russia,RUS,18,903
18,id10719,Mexico,MEX,19,877
19,id10719,Croatia,CRO,20,871
20,id10719,Côte d'Ivoire,CIV,21,830
21,id10719,Scotland,SCO,22,825
22,id10719,Denmark,DEN,23,819
23,id10719,Egypt,EGY,24,798
24,id10719,Bosnia and Herzegovina,BIH,25,795
25,id10719,Sweden,SWE,25,795
26,id10719,Algeria,ALG,25,795
27,id10719,Ecuador,ECU,28,794
28,id10719,Slovenia,SVN,29,787
29,id10719,Serbia,SRB,30,759
30,id10719,Honduras,HON,30,759
31,id10719,Romania,ROU,32,756
32,id10719,Armenia,ARM,33,750
33,id10719,Costa Rica,CRC,34,748
34,id10719,Panama,PAN,35,739
35,id10719,Czech Republic,CZE,36,731
36,id10719,Iran,IRN,37,715
37,id10719,Ghana,GHA,38,713
38,id10719,Turkey,TUR,39,711
39,id10719,Austria,AUT,40,673
40,id10719,Venezuela,VEN,41,666
41,id10719,Peru,PER,42,665
42,id10719,Cape Verde Islands,CPV,42,665
43,id10719,Nigeria,NGA,44,631
44,id10719,Hungary,HUN,45,623
45,id10719,Slovakia,SVK,46,616
46,id10719,Japan,JPN,47,613
47,id10719,Wales,WAL,47,613
48,id10719,Tunisia,TUN,49,597
49,id10719,Cameroon,CMR,50,583
50,id10719,Guinea,GUI,51,580
51,id10719,Finland,FIN,52,578
52,id10719,Uzbekistan,UZB,53,577
53,id10719,Montenegro,MNE,54,555
54,id10719,Korea Republic,KOR,55,551
55,id10719,Norway,NOR,55,551
56,id10719,Paraguay,PAR,55,551
57,id10719,Iceland,ISL,58,546
58,id10719,Mali,MLI,59,545
59,id10719,Australia,AUS,59,545
60,id10719,Burkina Faso,BFA,61,528
61,id10719,Libya,LBY,62,522
62,id10719,Senegal,SEN,63,511
63,id10719,Jordan,JOR,64,510
64,id10719,South Africa,RSA,65,507
65,id10719,Republic of Ireland,IRL,66,504
66,id10719,United Arab Emirates,UAE,67,499
67,id10719,Bolivia,BOL,68,497
68,id10719,El Salvador,SLV,69,488
69,id10719,Albania,ALB,70,486
70,id10719,Sierra Leone,SLE,71,484
71,id10719,Poland,POL,72,479
72,id10719,Bulgaria,BUL,73,460
73,id10719,Trinidad and Tobago,TRI,74,457
74,id10719,Saudi Arabia,KSA,75,455
75,id10719,Morocco,MAR,76,454
76,id10719,Haiti,HAI,77,452
77,id10719,Israel,ISR,78,450
78,id10719,Zambia,ZAM,79,448
79,id10719,FYR Macedonia,MKD,80,443
80,id10719,Jamaica,JAM,81,420
81,id10719,Oman,OMA,82,418
82,id10719,Belarus,BLR,83,404
83,id10719,Northern Ireland,NIR,84,400
84,id10719,Azerbaijan,AZE,85,398
85,id10719,Uganda,UGA,86,395
86,id10719,Gabon,GAB,87,386
87,id10719,Congo DR,COD,88,380
88,id10719,Togo,TOG,89,374
89,id10719,Cuba,CUB,90,371
90,id10719,Botswana,BOT,91,369
91,id10719,Congo,CGO,92,367
92,id10719,Estonia,EST,93,366
93,id10719,Angola,ANG,94,347
94,id10719,Qatar,QAT,95,338
95,id10719,China PR,CHN,96,333
96,id10719,Benin,BEN,97,332
97,id10719,Zimbabwe,ZIM,98,327
98,id10719,Moldova,MDA,99,325
99,id10719,Iraq,IRQ,100,321
100,id10719,Ethiopia,ETH,101,319
101,id10719,Niger,NIG,102,315
102,id10719,Georgia,GEO,103,303
103,id10719,Lithuania,LTU,104,293
104,id10719,Bahrain,BHR,105,289
105,id10719,Kenya,KEN,106,284
106,id10719,Central African Republic,CTA,106,284
107,id10719,Kuwait,KUW,108,283
108,id10719,Latvia,LVA,109,273
109,id10719,Canada,CAN,110,272
110,id10719,New Zealand,NZL,111,271
111,id10719,Luxembourg,LUX,112,266
112,id10719,Equatorial Guinea,EQG,113,261
113,id10719,Mozambique,MOZ,114,251
114,id10719,Lebanon,LIB,114,251
115,id10719,Vietnam,VIE,116,242
116,id10719,Sudan,SDN,117,241
117,id10719,Kazakhstan,KAZ,118,235
118,id10719,Liberia,LBR,119,234
119,id10719,Namibia,NAM,120,233
120,id10719,Tajikistan,TJK,121,229
121,id10719,Malawi,MWI,122,227
122,id10719,Tanzania,TAN,122,227
123,id10719,Guatemala,GUA,124,223
124,id10719,Burundi,BDI,125,215
125,id10719,Dominican Republic,DOM,126,212
126,id10719,St. Vincent and the Grenadines,VIN,126,212
127,id10719,Malta,MLT,128,204
128,id10719,Afghanistan,AFG,128,204
129,id10719,Cyprus,CYP,130,201
130,id10719,Suriname,SUR,131,197
131,id10719,Rwanda,RWA,131,197
132,id10719,St. Lucia,LCA,133,191
133,id10719,Gambia,GAM,134,190
134,id10719,Syria,SYR,134,190
135,id10719,Grenada,GRN,136,188
136,id10719,Korea DPR,PRK,137,175
137,id10719,New Caledonia,NCL,138,174
138,id10719,Mauritania,MTN,139,165
139,id10719,Philippines,PHI,140,161
140,id10719,Lesotho,LES,141,159
141,id10719,Antigua and Barbuda,ATG,142,158
142,id10719,Thailand,THA,143,156
143,id10719,Belize,BLZ,144,152
144,id10719,Malaysia,MAS,145,149
145,id10719,Kyrgyz Republic,KGZ,146,148
146,id10719,Singapore,SIN,147,144
147,id10719,India,IND,147,144
148,id10719,Puerto Rico,PUR,149,143
149,id10719,Liechtenstein,LIE,150,139
150,id10719,Guyana,GUY,151,137
151,id10719,Indonesia,IDN,152,135
152,id10719,Maldives,MDV,153,124
153,id10719,St. Kitts and Nevis,SKN,153,124
154,id10719,Aruba,ARU,155,122
155,id10719,Turkmenistan,TKM,156,119
156,id10719,Tahiti,TAH,157,116
157,id10719,Hong Kong,HKG,158,111
158,id10719,Pakistan,PAK,159,102
159,id10719,Nepal,NEP,159,102
160,id10719,Barbados,BRB,161,101
161,id10719,Bangladesh,BAN,162,98
162,id10719,Dominica,DMA,163,93
163,id10719,Faroe Islands,FRO,164,91
164,id10719,Chad,CHA,165,88
165,id10719,Palestine,PLE,165,88
166,id10719,São Tomé e Príncipe,STP,167,86
167,id10719,Nicaragua,NCA,168,84
168,id10719,Bermuda,BER,169,83
169,id10719,Chinese Taipei,TPE,170,78
170,id10719,Guam,GUM,171,77
171,id10719,Solomon Islands,SOL,172,75
172,id10719,Sri Lanka,SRI,173,73
173,id10719,Laos,LAO,173,73
174,id10719,Myanmar,MYA,173,73
175,id10719,Seychelles,SEY,176,66
176,id10719,Curaçao,CUW,177,65
177,id10719,Swaziland,SWZ,178,64
178,id10719,Yemen,YEM,179,63
179,id10719,Mauritius,MRI,180,55
180,id10719,Vanuatu,VAN,180,55
181,id10719,Fiji,FIJ,182,47
182,id10719,Samoa,SAM,183,45
183,id10719,Comoros,COM,184,43
184,id10719,Guinea-Bissau,GNB,184,43
185,id10719,Bahamas,BAH,186,40
186,id10719,Mongolia,MNG,187,35
187,id10719,Montserrat,MSR,188,33
188,id10719,Madagascar,MAD,189,32
189,id10719,Cambodia,CAM,190,28
190,id10719,Brunei Darussalam,BRU,191,26
191,id10719,Timor-Leste,TLS,191,26
192,id10719,Tonga,TGA,191,26
193,id10719,US Virgin Islands,VIR,194,23
194,id10719,Cayman Islands,CAY,195,21
195,id10719,Papua New Guinea,PNG,195,21
196,id10719,British Virgin Islands,VGB,197,18
197,id10719,American Samoa,ASA,197,18
198,id10719,Andorra,AND,199,16
199,id10719,Eritrea,ERI,200,11
200,id10719,South Sudan,SSD,201,10
201,id10719,Somalia,SOM,202,8
202,id10719,Macau,MAC,202,8
203,id10719,Djibouti,DJI,204,6
204,id10719,Cook Islands,COK,205,5
205,id10719,Anguilla,AIA,206,3
206,id10719,Bhutan,BHU,207,0
207,id10719,San Marino,SMR,207,0
208,id10719,Turks and Caicos Islands,TCA,207,0
0,id10691,Spain,ESP,1,1460
1,id10691,Germany,GER,2,1340
2,id10691,Portugal,POR,3,1245
3,id10691,Colombia,COL,4,1186
4,id10691,Uruguay,URU,5,1181
5,id10691,Argentina,ARG,6,1174
6,id10691,Brazil,BRA,6,1174
7,id10691,Switzerland,SUI,8,1161
8,id10691,Italy,ITA,9,1115
9,id10691,Greece,GRE,10,1082
10,id10691,England,ENG,11,1043
11,id10691,Belgium,BEL,12,1039
12,id10691,USA,USA,13,1015
13,id10691,Chile,CHI,14,1011
14,id10691,Netherlands,NED,15,967
15,id10691,France,FRA,16,935
16,id10691,Ukraine,UKR,17,913
17,id10691,Russia,RUS,18,903
18,id10691,Mexico,MEX,19,876
19,id10691,Croatia,CRO,20,871
20,id10691,Côte d'Ivoire,CIV,21,830
21,id10691,Scotland,SCO,22,825
22,id10691,Denmark,DEN,23,819
23,id10691,Egypt,EGY,24,798
24,id10691,Bosnia and Herzegovina,BIH,25,795
25,id10691,Sweden,SWE,25,795
26,id10691,Algeria,ALG,25,795
27,id10691,Ecuador,ECU,28,790
28,id10691,Slovenia,SVN,29,787
29,id10691,Serbia,SRB,30,759
30,id10691,Romania,ROU,31,756
31,id10691,Honduras,HON,32,754
32,id10691,Armenia,ARM,33,750
33,id10691,Costa Rica,CRC,34,744
34,id10691,Panama,PAN,35,739
35,id10691,Czech Republic,CZE,36,731
36,id10691,Iran,IRN,37,715
37,id10691,Ghana,GHA,38,713
38,id10691,Turkey,TUR,39,711
39,id10691,Austria,AUT,40,673
40,id10691,Venezuela,VEN,41,670
41,id10691,Cape Verde Islands,CPV,42,665
42,id10691,Peru,PER,43,653
43,id10691,Hungary,HUN,44,623
44,id10691,Nigeria,NGA,45,620
45,id10691,Slovakia,SVK,46,616
46,id10691,Japan,JPN,47,613
47,id10691,Wales,WAL,47,613
48,id10691,Tunisia,TUN,49,597
49,id10691,Cameroon,CMR,50,583
50,id10691,Guinea,GUI,51,580
51,id10691,Finland,FIN,52,578
52,id10691,Uzbekistan,UZB,53,577
53,id10691,Paraguay,PAR,54,555
54,id10691,Montenegro,MNE,54,555
55,id10691,Korea Republic,KOR,56,551
56,id10691,Norway,NOR,56,551
57,id10691,Iceland,ISL,58,546
58,id10691,Mali,MLI,59,545
59,id10691,Australia,AUS,59,545
60,id10691,Burkina Faso,BFA,61,528
61,id10691,Libya,LBY,62,522
62,id10691,Senegal,SEN,63,511
63,id10691,Jordan,JOR,64,510
64,id10691,Republic of Ireland,IRL,65,504
65,id10691,South Africa,RSA,66,500
66,id10691,United Arab Emirates,UAE,67,499
67,id10691,Bolivia,BOL,68,497
68,id10691,El Salvador,SLV,69,488
69,id10691,Albania,ALB,70,486
70,id10691,Sierra Leone,SLE,71,484
71,id10691,Poland,POL,72,479
72,id10691,Bulgaria,BUL,73,460
73,id10691,Zambia,ZAM,74,456
74,id10691,Saudi Arabia,KSA,75,455
75,id10691,Trinidad and Tobago,TRI,76,454
76,id10691,Morocco,MAR,76,454
77,id10691,Israel,ISR,78,450
78,id10691,Haiti,HAI,79,446
79,id10691,FYR Macedonia,MKD,80,443
80,id10691,Oman,OMA,81,418
81,id10691,Jamaica,JAM,82,414
82,id10691,Belarus,BLR,83,404
83,id10691,Northern Ireland,NIR,84,400
84,id10691,Azerbaijan,AZE,85,398
85,id10691,Uganda,UGA,86,395
86,id10691,Gabon,GAB,87,386
87,id10691,Congo DR,COD,88,380
88,id10691,Togo,TOG,89,374
89,id10691,Cuba,CUB,90,371
90,id10691,Botswana,BOT,91,369
91,id10691,Congo,CGO,92,367
92,id10691,Estonia,EST,93,366
93,id10691,Angola,ANG,94,347
94,id10691,Qatar,QAT,95,336
95,id10691,China PR,CHN,96,333
96,id10691,Benin,BEN,97,332
97,id10691,Zimbabwe,ZIM,98,329
98,id10691,Moldova,MDA,99,325
99,id10691,Iraq,IRQ,100,324
100,id10691,Ethiopia,ETH,101,319
101,id10691,Niger,NIG,102,315
102,id10691,Georgia,GEO,103,303
103,id10691,Lithuania,LTU,104,293
104,id10691,Bahrain,BHR,105,289
105,id10691,Kenya,KEN,106,284
106,id10691,Central African Republic,CTA,106,284
107,id10691,Kuwait,KUW,108,283
108,id10691,Latvia,LVA,109,273
109,id10691,Canada,CAN,110,272
110,id10691,New Zealand,NZL,111,271
111,id10691,Luxembourg,LUX,112,266
112,id10691,Equatorial Guinea,EQG,113,261
113,id10691,Mozambique,MOZ,114,252
114,id10691,Lebanon,LIB,115,251
115,id10691,Vietnam,VIE,116,242
116,id10691,Sudan,SDN,117,241
117,id10691,Kazakhstan,KAZ,118,235
118,id10691,Liberia,LBR,119,234
119,id10691,Namibia,NAM,120,233
120,id10691,Malawi,MWI,121,227
121,id10691,Tanzania,TAN,122,226
122,id10691,Afghanistan,AFG,122,226
123,id10691,Guatemala,GUA,124,224
124,id10691,Burundi,BDI,125,215
125,id10691,Dominican Republic,DOM,126,212
126,id10691,Malta,MLT,127,204
127,id10691,Cyprus,CYP,128,201
128,id10691,Suriname,SUR,129,197
129,id10691,Rwanda,RWA,129,197
130,id10691,Gambia,GAM,131,190
131,id10691,Syria,SYR,131,190
132,id10691,Tajikistan,TJK,133,188
133,id10691,Grenada,GRN,134,184
134,id10691,St. Vincent and the Grenadines,VIN,135,181
135,id10691,New Caledonia,NCL,136,174
136,id10691,Korea DPR,PRK,137,172
137,id10691,Lesotho,LES,138,159
138,id10691,Antigua and Barbuda,ATG,139,158
139,id10691,Thailand,THA,140,156
140,id10691,St. Lucia,LCA,141,155
141,id10691,Malaysia,MAS,142,153
142,id10691,Belize,BLZ,143,152
143,id10691,Philippines,PHI,143,152
144,id10691,Singapore,SIN,145,144
145,id10691,India,IND,145,144
146,id10691,Kyrgyz Republic,KGZ,147,143
147,id10691,Puerto Rico,PUR,147,143
148,id10691,Liechtenstein,LIE,149,139
149,id10691,Guyana,GUY,150,137
150,id10691,Indonesia,IDN,151,135
151,id10691,Mauritania,MTN,152,127
152,id10691,Maldives,MDV,153,124
153,id10691,St. Kitts and Nevis,SKN,153,124
154,id10691,Aruba,ARU,155,122
155,id10691,Turkmenistan,TKM,156,119
156,id10691,Tahiti,TAH,157,116
157,id10691,Hong Kong,HKG,158,111
158,id10691,Nepal,NEP,159,107
159,id10691,Dominica,DMA,160,103
160,id10691,Pakistan,PAK,161,102
161,id10691,Barbados,BRB,162,101
162,id10691,Bangladesh,BAN,163,98
163,id10691,Palestine,PLE,164,91
164,id10691,Faroe Islands,FRO,164,91
165,id10691,São Tomé e Príncipe,STP,166,86
166,id10691,Nicaragua,NCA,167,84
167,id10691,Bermuda,BER,168,83
168,id10691,Chad,CHA,169,80
169,id10691,Chinese Taipei,TPE,170,78
170,id10691,Guam,GUM,171,77
171,id10691,Solomon Islands,SOL,172,75
172,id10691,Sri Lanka,SRI,173,74
173,id10691,Laos,LAO,174,73
174,id10691,Myanmar,MYA,174,73
175,id10691,Mauritius,MRI,176,67
176,id10691,Seychelles,SEY,177,66
177,id10691,Curaçao,CUW,178,65
178,id10691,Swaziland,SWZ,179,64
179,id10691,Yemen,YEM,180,60
180,id10691,Vanuatu,VAN,181,55
181,id10691,Fiji,FIJ,182,47
182,id10691,Samoa,SAM,183,45
183,id10691,Comoros,COM,184,43
184,id10691,Guinea-Bissau,GNB,184,43
185,id10691,Bahamas,BAH,186,40
186,id10691,Mongolia,MNG,187,35
187,id10691,Montserrat,MSR,188,33
188,id10691,Madagascar,MAD,189,32
189,id10691,Cambodia,CAM,190,28
190,id10691,Brunei Darussalam,BRU,191,26
191,id10691,Timor-Leste,TLS,191,26
192,id10691,Tonga,TGA,191,26
193,id10691,US Virgin Islands,VIR,194,23
194,id10691,Cayman Islands,CAY,195,21
195,id10691,Papua New Guinea,PNG,195,21
196,id10691,British Virgin Islands,VGB,197,18
197,id10691,American Samoa,ASA,197,18
198,id10691,Andorra,AND,199,16
199,id10691,Eritrea,ERI,200,11
200,id10691,South Sudan,SSD,201,10
201,id10691,Somalia,SOM,202,8
202,id10691,Macau,MAC,202,8
203,id10691,Djibouti,DJI,204,6
204,id10691,Cook Islands,COK,205,5
205,id10691,Anguilla,AIA,206,3
206,id10691,Bhutan,BHU,207,0
207,id10691,San Marino,SMR,207,0
208,id10691,Turks and Caicos Islands,TCA,207,0
0,id10663,Spain,ESP,1,1510
1,id10663,Germany,GER,2,1336
2,id10663,Argentina,ARG,3,1234
3,id10663,Portugal,POR,4,1199
4,id10663,Colombia,COL,5,1183
5,id10663,Uruguay,URU,6,1126
6,id10663,Switzerland,SUI,7,1123
7,id10663,Italy,ITA,8,1112
8,id10663,Brazil,BRA,9,1104
9,id10663,Belgium,BEL,10,1084
10,id10663,Netherlands,NED,11,1077
11,id10663,England,ENG,12,1045
12,id10663,Greece,GRE,13,1038
13,id10663,USA,USA,14,1017
14,id10663,Chile,CHI,15,998
15,id10663,Croatia,CRO,16,955
16,id10663,France,FRA,17,929
17,id10663,Ukraine,UKR,18,911
18,id10663,Russia,RUS,19,889
19,id10663,Mexico,MEX,20,888
20,id10663,Bosnia and Herzegovina,BIH,21,863
21,id10663,Denmark,DEN,22,858
22,id10663,Ecuador,ECU,23,855
23,id10663,Côte d'Ivoire,CIV,24,839
24,id10663,Algeria,ALG,25,819
25,id10663,Egypt,EGY,26,790
26,id10663,Sweden,SWE,27,789
27,id10663,Serbia,SRB,28,762
28,id10663,Panama,PAN,29,755
29,id10663,Czech Republic,CZE,30,748
30,id10663,Slovenia,SVN,31,746
31,id10663,Romania,ROU,32,740
32,id10663,Cape Verde Islands,CPV,33,739
33,id10663,Costa Rica,CRC,34,732
34,id10663,Ghana,GHA,35,729
35,id10663,Honduras,HON,36,725
36,id10663,Scotland,SCO,37,721
37,id10663,Turkey,TUR,38,710
38,id10663,Venezuela,VEN,39,704
39,id10663,Peru,PER,40,703
40,id10663,Armenia,ARM,41,699
41,id10663,Iran,IRN,42,692
42,id10663,Hungary,HUN,43,652
43,id10663,Tunisia,TUN,44,641
44,id10663,Austria,AUT,44,641
45,id10663,Montenegro,MNE,46,639
46,id10663,Nigeria,NGA,47,626
47,id10663,Japan,JPN,48,622
48,id10663,Wales,WAL,49,609
49,id10663,Slovakia,SVK,50,588
50,id10663,Cameroon,CMR,50,588
51,id10663,Iceland,ISL,52,582
52,id10663,Guinea,GUI,53,572
53,id10663,Albania,ALB,54,569
54,id10663,Uzbekistan,UZB,55,565
55,id10663,Mali,MLI,56,561
56,id10663,Norway,NOR,57,559
57,id10663,Finland,FIN,58,556
58,id10663,Paraguay,PAR,59,554
59,id10663,Korea Republic,KOR,60,552
60,id10663,United Arab Emirates,UAE,61,550
61,id10663,Burkina Faso,BFA,62,548
62,id10663,Australia,AUS,63,545
63,id10663,South Africa,RSA,64,536
64,id10663,Israel,ISR,65,526
65,id10663,Jordan,JOR,66,521
66,id10663,Bulgaria,BUL,67,518
67,id10663,Republic of Ireland,IRL,68,513
68,id10663,Senegal,SEN,69,512
69,id10663,Bolivia,BOL,70,511
70,id10663,Libya,LBY,71,508
71,id10663,Sierra Leone,SLE,72,481
72,id10663,Poland,POL,73,475
73,id10663,Zambia,ZAM,74,458
74,id10663,Saudi Arabia,KSA,75,453
75,id10663,Trinidad and Tobago,TRI,76,446
76,id10663,Morocco,MAR,77,443
77,id10663,El Salvador,SLV,78,438
78,id10663,Haiti,HAI,79,430
79,id10663,Jamaica,JAM,80,429
80,id10663,Oman,OMA,81,426
81,id10663,FYR Macedonia,MKD,82,421
82,id10663,Belarus,BLR,83,420
83,id10663,Congo DR,COD,84,392
84,id10663,Uganda,UGA,85,391
85,id10663,Northern Ireland,NIR,86,388
86,id10663,Congo,CGO,87,382
87,id10663,Gabon,GAB,88,381
88,id10663,Togo,TOG,89,377
89,id10663,New Zealand,NZL,90,373
90,id10663,Azerbaijan,AZE,91,369
91,id10663,Estonia,EST,92,367
92,id10663,Cuba,CUB,93,362
93,id10663,Benin,BEN,94,357
94,id10663,Botswana,BOT,95,355
95,id10663,Angola,ANG,96,348
96,id10663,Liberia,LBR,97,347
97,id10663,China PR,CHN,98,339
98,id10663,Georgia,GEO,99,333
99,id10663,Ethiopia,ETH,100,331
100,id10663,Qatar,QAT,101,330
101,id10663,Zimbabwe,ZIM,102,328
102,id10663,Iraq,IRQ,103,317
103,id10663,Niger,NIG,104,315
104,id10663,Lithuania,LTU,105,314
105,id10663,Bahrain,BHR,106,312
106,id10663,Central African Republic,CTA,107,310
107,id10663,Moldova,MDA,108,303
108,id10663,Kenya,KEN,109,293
109,id10663,Kuwait,KUW,110,287
110,id10663,Dominican Republic,DOM,111,282
111,id10663,Canada,CAN,112,279
112,id10663,Latvia,LVA,113,265
113,id10663,Malawi,MWI,114,260
114,id10663,Mozambique,MOZ,115,258
115,id10663,Lebanon,LIB,116,254
116,id10663,Tanzania,TAN,117,253
117,id10663,New Caledonia,NCL,118,252
118,id10663,Equatorial Guinea,EQG,119,251
119,id10663,Luxembourg,LUX,120,242
120,id10663,Tajikistan,TJK,121,237
121,id10663,Sudan,SDN,122,236
122,id10663,Cyprus,CYP,122,236
123,id10663,Namibia,NAM,124,227
124,id10663,Vietnam,VIE,125,224
125,id10663,Guatemala,GUA,126,219
126,id10663,Afghanistan,AFG,127,213
127,id10663,Kazakhstan,KAZ,127,213
128,id10663,Burundi,BDI,129,211
129,id10663,Philippines,PHI,130,200
130,id10663,Suriname,SUR,131,197
131,id10663,Grenada,GRN,132,192
132,id10663,Korea DPR,PRK,133,191
133,id10663,Malta,MLT,134,186
134,id10663,Rwanda,RWA,134,186
135,id10663,Gambia,GAM,136,184
136,id10663,Syria,SYR,137,183
137,id10663,Tahiti,TAH,138,179
138,id10663,St. Vincent and the Grenadines,VIN,139,177
139,id10663,Belize,BLZ,140,176
140,id10663,Malaysia,MAS,141,175
141,id10663,Turkmenistan,TKM,142,166
142,id10663,Lesotho,LES,143,165
143,id10663,Antigua and Barbuda,ATG,144,159
144,id10663,Hong Kong,HKG,145,156
145,id10663,St. Lucia,LCA,146,155
146,id10663,Kyrgyz Republic,KGZ,146,155
147,id10663,Thailand,THA,148,151
148,id10663,Singapore,SIN,149,144
149,id10663,Puerto Rico,PUR,150,143
150,id10663,Liechtenstein,LIE,151,139
151,id10663,India,IND,152,138
152,id10663,Guyana,GUY,153,137
153,id10663,Indonesia,IDN,154,128
154,id10663,Mauritania,MTN,155,127
155,id10663,St. Kitts and Nevis,SKN,156,125
156,id10663,Maldives,MDV,157,114
157,id10663,Pakistan,PAK,158,107
158,id10663,Dominica,DMA,159,103
159,id10663,Nepal,NEP,160,102
160,id10663,Barbados,BRB,161,101
161,id10663,Aruba,ARU,162,87
162,id10663,Faroe Islands,FRO,162,87
163,id10663,Bangladesh,BAN,162,87
164,id10663,Solomon Islands,SOL,165,86
165,id10663,São Tomé e Príncipe,STP,165,86
166,id10663,Palestine,PLE,167,85
167,id10663,Nicaragua,NCA,168,84
168,id10663,Bermuda,BER,169,83
169,id10663,Chad,CHA,170,81
170,id10663,Chinese Taipei,TPE,171,76
171,id10663,Laos,LAO,172,73
